author,published_at,like_count,text,public,video_id
@dedeyusuf223,2026-03-26T00:49:43Z,0,​@ngabngabchannel6740dia buzzzer Wowo 😂,True,lmcwEO9Lqe8
@faatihman,2026-03-25T12:08:59Z,0,apakah sepadan semua yang dikorbankan hanya untuk 1 kali makan? berharap banyak buat perbaikan sistem mbg ini,True,lmcwEO9Lqe8
@Muhammadariefvx4,2026-03-25T12:08:19Z,1,"Di daerah saya ahli gizi di isi oleh sarjana Pertanian, Sarjana Pendidikan, Sarjana Hukum, Sarjana Budidaya Perairan, program lawak 😂",True,lmcwEO9Lqe8
@Palijaglg,2026-03-25T12:08:06Z,0,Duitnya mendingan buat infrastruktur di luar pulau Jawa,True,lmcwEO9Lqe8
@PujiTV98,2026-03-25T12:06:56Z,0,Mbg bisa di berhenti kan gak ya?,True,lmcwEO9Lqe8
@bklarief7280,2026-03-25T13:18:22Z,2,"Susah krna sudah ada kontrak dengan Mitra, mereka kan sudha investasi besar""an dalam membuka lahan(sewa) membangun dapur, membeli Bahan, alat, fasilitas, Membangun SDM dll",True,lmcwEO9Lqe8
@rena6907,2026-03-25T21:08:24Z,0,Bisa kalo wowo modar wkwk,True,lmcwEO9Lqe8
@Lcat-vd1xu,2026-03-26T11:18:53Z,0,2029,True,lmcwEO9Lqe8
@MOTIVASIKOMEDI-j8n,2026-03-25T12:06:29Z,66,"Ladang korupsi terbarukan😭😭😭,,, mau sampai kapan ini terus terjadi di negara ini",True,lmcwEO9Lqe8
@bklarief7280,2026-03-25T13:16:56Z,5,"Klo Bapak Soemitro djojohadikusumo hidup mungkin Dia akan menempeleng Prabowo krna betapa buruk nya Mempertahankan proyek yg konsumtif 
MBG dan Mengimport Mobil dari india demi KDMP ini,  betapa Kurang bijaksananya anak seorang ekonom ulung Menangani Fiskal dan moneter RI😊😊",True,lmcwEO9Lqe8
@Rdghtf224,2026-03-25T13:53:02Z,1,Sampai masa habis jabatan...,True,lmcwEO9Lqe8
@MOTIVASIKOMEDI-j8n,2026-03-25T14:21:04Z,1,​@Rdghtf224entar dia nyalon lagi dan di pilih lahi😂😂😂,True,lmcwEO9Lqe8
@NgomonginUang,2026-03-26T23:05:05Z,5,"Kekhawatiran soal korupsi valid sih, apalagi kalau programnya besar. Justru di titik ini penting banget bukan cuma bahas “setuju/tidak setuju”, tapi gimana sistem pengawasannya dibuat transparan & bisa diaudit publik.
Kalau nggak, program bagus pun bisa jadi masalah di lapangan.",True,lmcwEO9Lqe8
@flyingcat9681,2026-03-27T01:14:59Z,1,​@Rdghtf224 10 tahun lagi,True,lmcwEO9Lqe8
@Albertsahu,2026-03-25T12:05:49Z,3,"secara konsep memang bagus, tapi eksekusinya kurang, dan menurut saya juga lebih baik perbaiki sistem pendidikan dulu sih",True,lmcwEO9Lqe8
@Evilium0,2026-03-25T23:43:29Z,1,"Lebih ke perbaiki sekor pekerjaan si menurutku, jika orang tua mereka dapet gaji, ada kemungkinan anak-anak mereka bisa makan bergizi malah bisa 3x sehari. Kalo dari MBG ini, dari sisi dana yang keluar bisa loh buat lapangan pekerjaan baru.",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-27T08:16:47Z,1,"Nah ini poin penting sih 👀
Banyak kebijakan di atas kertas bagus, tapi tantangannya memang di eksekusi.
Pertanyaannya sekarang: problemnya di desain awal, atau di implementasi lapangan?
Karena dua-duanya butuh solusi yang beda.",True,lmcwEO9Lqe8
@Thron_of_Antioch_Iron_Penitent,2026-03-25T12:02:38Z,0,"Rata² pemangku kekuasaan dan pemilik kapital mbg itu ga ngerti gizi, yang di kota aja amburadul apalagi di desa. Di kampung saya, makanan mbg ada kontaminan dari genus ulet²an 😂 lo yah. Kadang lihat ada yang dikasih biskuit ama susu olahan. Minimal ngertilah konsep real food, mending kasih buah²an tropis kaya semangka yang murah daripada produk olahan gandum. Tempe juga murah, salah satu protein nabati dengan asam amino terlengkap dibanding tahu, atau produk setara. Harusnya menu mbg Indonesia itu serentak dan dapurnya pun distandarisasi buat long run. Kalo yang megang tender kroco² bisa apa sih? Nasi+telor+susu+bayam+tempe, dapet vitamin b kompleks dari telor + mikronutrisi dari susu kaya kalsium + bayam buat serat dan vit k1+ tempe protein nabati yang paling bioavailable buat tubuh. Ini pengetahuan bisa minta chat gpt atau nonton sekilas dari Paul Saladino, Talon Fitness, Eric Berg, dkk. Kalo ga ada passion minimal punya empati. Dari grup btw, halo min",True,lmcwEO9Lqe8
@sameharatora,2026-03-25T12:01:10Z,1,Susah kalau dibubarin karena sudah memperkejakan 1 juta orang. Kalau dibubarin malah bertambah 1 juta pengangguran.,True,lmcwEO9Lqe8
@Evilium0,2026-03-25T12:09:11Z,0,"Para pekerja bisa dibilang bagian yang dapet capeknya, pemilik  yayasan atau dapur ini yang dapat hasilnya. Memang digaji cuman kadang jam kerjanya kelewatan gitu",True,lmcwEO9Lqe8
@BootWebid,2026-03-25T12:25:31Z,4,"Kalau duit MBG dialihkan untuk mendorong sektor swasta... lapangan pekerjaan akan balik kok... 
Malah lebih bagus, karena tidak tergantung ke APBN. 
Bahkan dampaknya lebih bagus... Gak masuk ke kantong pejabat.",True,lmcwEO9Lqe8
@ksma178,2026-03-25T11:59:14Z,0,"pengelola mbg ini kebanyakan tuh terafiliasi sm anggota partai ya intinya ordal walaupun ga berkompeten di bidang gizi, di daerahku ini ada satu orang bisa punya 5-7 dapur mbg. nangis bgt deh kkn di negara kita ini susah bgt ilangnya",True,lmcwEO9Lqe8
@Yucataid,2026-03-25T11:57:38Z,0,"Tiap hari uang rakyat dibuang2. 
Siswa yg tidak sekolah tetap dpt mbg. Mbg tidak jarang kurang layak ntah karena basi, tidak enak, atau siswa ngga suka sama menunya. Akhirnya mbg pun terbuang2. 
Saya yakin sekian persen mbg terbuang2 setiap harinya. Karena alasan di atas. 

Di sana lah titik ketidak efisienan program ini.",True,lmcwEO9Lqe8
@Local_indosuke2004,2026-03-25T11:54:30Z,0,Program korupsi nasional,True,lmcwEO9Lqe8
@BaroqahPrasetyoM,2026-03-25T11:53:24Z,13,"Saya punya toddler 1 tahun, dapat MBG per 3 hari. Tapi saya sama istri mutusin buat berhenti nerima karna kami kecewa sama penanganan bencana Sumatra kmaren, dan kami merasa mampu ngasih gizi ke anak setara/lebih baik dari MBG. RT sama utusan puskesmas datang ke rumah buat counseling, tapi kami tetap mutusin brhenti terima MBG sampai sekarang. Terlepas dari kontroversi manfaat dan skandalnya.",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:54:27Z,4,🙏 mesti lebih lantang disuarakan nih,True,lmcwEO9Lqe8
@FahriYain,2026-03-26T09:11:40Z,1,"Berita terakir yang gw baca soal bencana sumatra di yang pejabat lokalnya umroh, bantuan ditimbun digudang, sama malah bikin resepsi gede.. Sama yang bagian purbaya udah transfer duitnya ke pejabat lokal tp gatau nyangkut dimana, sama orang2 yang diusir dari tenda pengungsian tp cuman dikasi kompensasi 1jt aja saama pejabat lokalnya sana... 

Kalo skrng gmn kabarnya?",True,lmcwEO9Lqe8
@adralia23,2026-04-04T00:55:16Z,1,"■ MBG Menciptakan Lap Kerja & Gaji:

Tiap SPPG dibutuhkan 18-25 staf, dg gaji:
· Supervisor/Kepala Dapur: Rp4 - 7 juta
· Ahli Gizi & Akuntan: ± Rp5 juta 
· Juru Masak Utama: Rp3 - 5 juta
· Asisten Koki/Prep/Packing: Rp2 - 3,8 juta
· Driver/Petugas Distribusi: Rp2,5 - 4,5 juta
· Bagian Cuci & Sanitasi: Rp2 - 3 juta

--> Semuanya dikali x 24.000-an SPPG (Feb 2025)
--> inilah gaji yg diterima masyarakat/bln berkat program MBG

■ MBG Mensejahterakan Pedagang Sayur & Pasar Lokal:

Kebutuhan 1 SPPG untuk sekali masak (melayani ±3.000 penerima) sangat besar :

· Telur: 3.000 - 3.300 butir (disediakan 2 kali seminggu)
· Ayam: 350 ekor (setara 2,6 ton per bulan)
· Beras: 5 ton per bulan
· Sayur: 350 kg
· Susu: 450 liter

--> ini dikali 24.000-an SPPG, total.ada 61Jt-an penerima makanan MBG se-Indonesia (Feb 2025)

--> Dana yang beredar sangat besar. Sekitar 70% anggaran SPPG (Rp1 miliar/bulan) digunakan untuk belanja bahan baku, yang 95-99% bersumber dari produk pertanian lokal .

■ TESTIMONI:

• Kadin Indonesia mencatat sektor pertanian dan peternakan mengalami pertumbuhan berkat program ini.

• Kenaikan Harga Komoditas: Wali Kota Tangerang secara spesifik menyebut bahwa program MBG berkontribusi pada kenaikan harga komoditas seperti cabai, telur, dan ayam, yang secara langsung menguntungkan petani dan pedagang.

• Perubahan Kebiasaan: Petani yang sempat berhenti mulai menanam lagi karena ada jaminan pembelian, bahkan ada yang mengubah pola tanam untuk memenuhi permintaan SPPG.

• Pasar Pasti (Captive Market): 
Banyak SPPG yang memenuhi 85% kebutuhan pangannya dari radius terdekat.

• Pemasok Lokal: Setiap SPPG memberdayakan minimal 15 pemasok lokal, mulai dari petani sayur, pemasok telur, hingga distributor ayam .

■ KESIMPULAN:

• Program ini membuka lapangan kerja massal, terutama bagi warga lokal dan ibu rumah tangga, dengan pendapatan signifikan di atas rata-rata upah harian.

• Program ini mengubah SPPG menjadi ""denyut nadi ekonomi baru"" di tingkat desa, menciptakan ekosistem yang melibatkan petani, pedagang pasar, dan koperasi desa.",True,lmcwEO9Lqe8
@dandyamarta713,2026-04-04T01:53:06Z,0,"Saya sudah mengingatkan LEBIK DAN BIJAK MBG DI HILANGKAN SAJA  ,BERJALAN SRPERTI BIASANYA  MBG BANYAK MASALAH DAN RUMIT",True,lmcwEO9Lqe8
@FinanceEnthusiastINA,2026-03-25T11:50:21Z,2,"Kalau boleh usul, diitung lagi yuk 1 SPPG bisa buat kasih pendidikan gratis buat berapa anak. Supaya makin banyak yang bisa sekolah, bukan cuma bisa makan",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:52:21Z,0,Yuk kita Up supaya pihak berwenang dapet insight nya 🎉,True,lmcwEO9Lqe8
@addzifimochamadgumelar2153,2026-03-25T23:06:51Z,0,"​@NgomonginUangngomo kenapa reply / up komen2 yg kontra terus ya? perihal isi video pun, yg pro2 dijelasin dengan detail. tapi yg kontra cuman diakhiri dengan pertanyaan2 bukan data kongkrit. apa memang belum punya datanya? apa memang kalah data sama yg pro? yg pro lebih jago memaparkan data2nya?",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T23:10:15Z,0,"Justru karena yang pro biasanya sudah punya data & narasi yang kuat, diskusi jadi lebih sehat kalau sisi yang masih “abu-abu” juga diangkat.
Karena dalam kebijakan publik: yang sering bikin masalah itu bukan yang sudah jelas, tapi yang belum diuji di lapangan
Makanya kita dorong supaya sama-sama dikritisi, bukan ditelan mentah. 
Kita di sini bukan lagi cari siapa yang paling benar, tapi:  gimana program sebesar ini bisa benar-benar bermanfaat tanpa efek samping besar
Karena pada akhirnya, yang kena dampaknya ya masyarakat juga.",True,lmcwEO9Lqe8
@addzifimochamadgumelar2153,2026-03-25T23:17:24Z,0,"​@NgomonginUangiya saya paham itu makannya saya ngeduga apa karna data2 dari sisi kontra masih kurang? atau masih ragu2? atau masih takut2? tapi kyknya emang masih kurang aja data2nya makannya cuman bisa lempar2 pertanyaan. 

perbanyak lagi risetnya ya luna, next video bandingin head by head data konkrit antara pro & kontra. busa dimulai dengan finalisasi data2 dari jawaban atas pertanyaan2 yg kamu ajuin di video ini. jangan mentah videonya 😊",True,lmcwEO9Lqe8
@efndkey,2026-03-25T11:50:07Z,0,"kalau dana sebesar itu bisa buat bikin lapangan kerja yang nyata ya otomatis kesejahteraan masyarakat juga bisa meningkat, baik dari gizi, pendidikan, kesehatan",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:51:56Z,0,"Menarik 🍵 Kira kira, apa yaa yang potensial dikembangin ditengah huru hara dunia sekarang ini 🤔",True,lmcwEO9Lqe8
@ramadhan7695,2026-03-25T13:04:16Z,0,"MBG itu membuat lapangan kerja dr setiap SPPG nya, sistem MBG harus dibenahi",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T23:15:31Z,0,"Ini menarik, karena di satu sisi: MBG bisa jadi stimulus ekonomi mikro
Tapi di sisi lain: kalau nggak efisien, multiplier effect-nya jadi kecil
Jadi ujungnya bukan cuma “ada lapangan kerja atau nggak”, tapi: seberapa besar dampaknya dibanding biaya yang dikeluarkan",True,lmcwEO9Lqe8
@ramadhan7695,2026-03-26T14:34:46Z,0,"@NgomonginUang bisa juga channel ini memberi saran secara terbuka agar MBG lebih memiliki multiplier effect yg besar, dengan cara2 yang bisa dilakukan oleh Negara dengan segera, sehingga msyarakat dibawah punya pekerjaan dan uang. serta dijelaskan juga dampak JUDOL yang merusak hasil pendapatan masyarakat. karena percuma dapat Uang tapi habis untuk JUDOL",True,lmcwEO9Lqe8
@noeriskandar8015,2026-03-25T11:48:44Z,0,"Program MBG malah jd beban APBN/ APBD.
Lihat aja di pemerintahan ada pemangkasan anggaran utk setiap  dinas, kntr.
Blm lg skrg skrg ktnya BPJS, BAZNAS jg akan membantu dlm hal anggaran.
Ada lg skrg program koperasi merah putih.
Hancurlah negeri ini",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:49:37Z,0,Menurut kamu nih.. apa program yang mestinya diutamain jika MBG ini gak worth to do?,True,lmcwEO9Lqe8
@TahtaHelga,2026-03-25T11:48:14Z,0,"Nggak anti sama programnya, tapi jujur perlu diperbaiki tata kelolanya dari hulu ke hilir. Untuk saat ini, mungkin bisa direalokasi ke prioritas lainnya min",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:49:07Z,0,"Semoga dengan video ini, pandangan kamu tersampaikan 🍵",True,lmcwEO9Lqe8
@bklarief7280,2026-03-25T13:15:24Z,0,"Klo Bapak Soemitro djojohadikusumo hidup mungkin Dia akan menempeleng Prabowo krna betapa buruk nya Mempertahankan proyek yg konsumtif 
MBG dan Mengimport Mobil dari india demi KDMP ini,  betapa Kurang bijaksananya anak seorang ekonom ulung Menangani Fiskal dan moneter RI😊",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T23:16:25Z,0,"Kalau dilihat dari perspektif ekonomi, biasanya perdebatan di kebijakan publik itu memang ada dua kubu:
yang melihat ini sebagai konsumtif
yang melihat ini sebagai investasi jangka panjang (SDM)
Dua-duanya punya dasar masing-masing.
Yang jadi kunci akhirnya tetap sama: apakah output dari program ini benar-benar sebanding dengan biaya yang dikeluarkan
Karena di situ baru bisa dinilai efektif atau tidaknya.",True,lmcwEO9Lqe8
@yuhihe,2026-03-25T11:48:11Z,0,"Kita tahu bagian tersulit itu seringnya tentang memulai. Mungkin program ini ikut nasihat yang sama ""mulai aja dulu"" sambil nanti melengkapi dan menyempurnakan programnya.",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:51:01Z,0,"Semoga bisa berjalan demikian, maka penting sebagai masyarakat untuk bersuara mengawal program dengan dana jumbo ini",True,lmcwEO9Lqe8
@BootWebid,2026-03-25T12:34:57Z,0,"Malah itu adalah hal yang buruk... Sekelas program prioritas negara tanpa persiapan... Seharusnya peternakan ayam, telur, etc udah dipersiapkan dulu jauh jauh hari... Sehingga tidak membuat inflasi sembako... inimah membebani masarakat. 


Lagian bikin program MBG yang memberi makan seluruh siswa itu tidak masuk akal... Dengan pendapatan negara cuma 3000T. 
karena dipaksakan... ujung-ujungnya ekonomi tidak stabil dan melambat. 
Lagi-lagi rakyat yang kena dampaknya 😢",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T23:07:45Z,0,"Masuk akal concernnya.
Justru di sini menariknya—program besar seperti ini memang selalu trade-off:
kalau nunggu semuanya siap → program bisa nggak jalan-jalan
kalau dipaksakan jalan → risiko di harga & distribusi
Makanya kuncinya bukan di “mulai atau tidak”, tapi di: 👉 seberapa rapi eksekusinya di lapangan
Karena yang paling mahal dari program besar itu bukan niatnya, tapi kebocoran & salah desainnya.",True,lmcwEO9Lqe8
@KousakaMayumi,2026-03-25T11:47:05Z,1,Pinter kagak gendut iya wkwkwk,True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:51:16Z,0,"Kalo kamu, prefer yang mana? 👀",True,lmcwEO9Lqe8
@satriow4254,2026-03-25T11:45:16Z,0,"Menu nya juga bisa jomplang bgt tiap daerah. Ini dapurnya yg emg asal bikin atau ada oknum  yg motong dananya tuh rasanya abu-abu semua. Ga ada pengawasan, ga ada transparansi. Gimana rakyat mau percaya",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:50:15Z,0,"🍵 selalu ada celah, dan.. rasanya semua orang tau celah ini, tinggal mau atau enggak nambel celah itu",True,lmcwEO9Lqe8
@Matahari-n2r,2026-03-25T11:44:46Z,20,"LEBIH BAIK , SOKOLAH GRATIS , 
AKAL PINTAR .",True,lmcwEO9Lqe8
@WekaYara,2026-03-26T05:11:59Z,0,Palingan juga dikorupsi lagi.,True,lmcwEO9Lqe8
@Matahari-n2r,2026-03-26T05:24:49Z,1,"​@WekaYara
TAPI LEBIH BAIK , DARIPADA KE KELOSET
MENDING KE OTAK",True,lmcwEO9Lqe8
@giyosugihmulya5378,2026-03-26T06:48:24Z,0,"​@WekaYaraya diperkuat pengawasan,gitu aja gabisa mikir",True,lmcwEO9Lqe8
@FahriYain,2026-03-26T09:12:00Z,0,Sekolah rakyat kan ada,True,lmcwEO9Lqe8
@Matahari-n2r,2026-03-26T10:24:53Z,4,"​@FahriYain
KUALITAS DI TINGKATKAN BOS ,",True,lmcwEO9Lqe8
@rickychandra7767,2026-03-25T11:44:06Z,0,Ada Cendol 5 ons yg nerima dana Open Society Fondation,True,lmcwEO9Lqe8
@isalutfi,2026-03-25T11:41:01Z,18,"Halo Luna. Ikut menyimak. Terima kasih Ngomu sudah membahas tentang Program Makan Bergizi Gratis (MBG), menjadi solusi ekonomi atau beban negara.",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:43:52Z,1,Terima kasih sudah ikut menyimak ya 😊 kalo menurut kamu gimana ideal nya program ini?,True,lmcwEO9Lqe8
@asepmuhamadmiftahudin7292,2026-03-25T13:14:56Z,2,"​@NgomonginUangsangat menjadi solusi ekonomi, banyak infrastruktur itu sebenar nya cair dari pusat cuma anggaran di desa2, camat2, dan di kab2 nya banyak di korup, kalo ga di korup tuh anggaran dari pusat harus nya sudah banyak infrastruktur dan jalan2 yg sudah bagus",True,lmcwEO9Lqe8
@asepmuhamadmiftahudin7292,2026-03-25T13:15:49Z,0,Liat aja perbedaan Jawabarat setelah di pimpin kdm tau lah perbedaan nya,True,lmcwEO9Lqe8
@suburmakmurrr,2026-03-25T14:12:59Z,0,"Tidak ada negara Asia yang berhasil menjadi negara maju tanpa memulai dari program gizi massal dulu. 

Kita ambil contoh Jepang, Korea Selatan dan Singapura , mereka juga punya program MBG.

Bahkan sebelum bicara kurikulum, guru, atau teknologi pendidikan , mereka memperbaiki nutrisi otak warganya dulu dengan program MBG.

Apakah negara-negara sukses itu pernah mengalami masalah yang sama dengan Indonesia?

Sudah pasti 100% iya.

Masalah seperti korupsi pengadaan, makanan basi, menu miskin gizi, distribusi tidak merata, kualitas vendor buruk, sarana dapur minim, logistik terganggu

Semua negara pernah mengalaminya

Tapi Programnya bukan dihentikan tapi justru diperbaiki terus-menerus hingga mencapai standar tinggi.

Jepang, Korea, Singapura, Vietnam semua berhasil karena mereka memandang program makan bergizi sebagai INVESTASI, bukan belanja sosial.

Indonesia adalah kisah sukses berikutnya.",True,lmcwEO9Lqe8
@gotojapan-h1q,2026-03-25T15:07:56Z,1,​@NgomonginUang tnggu dlu ngomu harus ngeliat perspektif dari yang lain dulu kalo dari saya mbg ini bagus dan sangat baik program nya untuk tetangga saya yang miskin/kurang mampu dia bisa ngumpulin uang nya untuk kebutuhan hal lain😢,True,lmcwEO9Lqe8
@danmuaythay1752,2026-03-25T11:40:59Z,0,"Bahkan Ada Yg Memposting keuntungan Sehari Rp 6 Juta, Apakah Itu Benar.",True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:45:47Z,2,"Nah ini.. terakhir kabar nya, SPPG yang beliau kelola malah ditutup akibat isu IPAL",True,lmcwEO9Lqe8
@bakatquapa,2026-03-25T11:40:09Z,15,Benar benar keserap sama kontraktor cateringan,True,lmcwEO9Lqe8
@NgomonginUang,2026-03-25T11:45:09Z,3,"Yang lagi rame, katanya sehari 6juta.. maka kontraktor nya joget joget 😅",True,lmcwEO9Lqe8
@Sukseske3,2026-03-26T07:38:17Z,2,​@NgomonginUangjangan lupakan rakyat jelata kak 😂,True,lmcwEO9Lqe8
@elwanwijatmoko6931,2026-03-27T01:59:14Z,1,"MBG salah sasaran karena yang sudah kaya juga mendapatkan jatah, bahkan infonya semua guru PNS juga mendapat jatah????
Makanya perlu di evaluasi sasarannya harus tepat..",True,lmcwEO9Lqe8
@champurantv,2026-03-29T00:27:16Z,0,​@NgomonginUanglebih dari 6 juta sehari. Saya dapat bocoran dai ordal di sini,True,lmcwEO9Lqe8
@SanDIYkid,2026-03-25T11:40:02Z,0,Presiden tau nya satu dapur satu hari satu sapi 😓,True,lmcwEO9Lqe8
